ASSESSMENT,RECORD_ID,STREAM_LAK,STREAM_NAM,LAKE_NAME,BEACH_NAME,LLID_STREA,LLID_STR_1,LLID_LAKE,EPA_BEACH_,SEGMENT_ID,HUC_4TH_CO,HUC_4TH_NA,HUC_3RD_NA,MILES,RM1,RM2,SEGMENT_MI,POLLUTANT,POLLUTANT_,SEASON,SEASON_ID,ASSESSME_1,ASSESSME_2,ACTION,ACTION_ID,NUMERIC_CR,AFFECTED_U,LISTING_ST,STATUS_ID,PREVIOUS_S,PREVIOUS_A,LISTING_YE,TMDL_INFO,CRITERIA,COMMENTS,SUMMARY,Shape_Leng,PlanName
17493,604,Crooked River,Crooked River,NA,NA,1.21E+12,1.21E+12,0,NA,1139,17070305,Lower Crooked,Deschutes,0 to 51,0,51,51,pH,10,FallWinterSpring,2,2004,1/30/2006,No action,21,16,Salmonid fish rearing; Water contact recreation; Salmonid fish spawning; Resident fish and aquatic life; Anadromous fish passage,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: No status change,Previous Assessment Year: 2004,NA,pH 6.5 to 8.5,NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 10517 River Mile 29.6: From 1/10/1994 to 11/17/2003, 12 out of 44 samples (27%) outside pH criteria range 6.5 to 8.5.

Previous Data: 
DEQ Data (2 Sites: 402187 and 404084; RM 29.9 and 47.9): 8% (2 of 24) and 42",267408.0911,Middle Deschutes
433,442,Cartwright Creek,Cartwright Creek,NA,NA,1.21E+12,1.21E+12,0,NA,989,17070307,Trout,Deschutes,0 to 4.3,0,4.3,4.3,Sedimentation,11,Undefined,72,1998,12/1/1998,No action,21,5,Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"Previous Data:  Trout Creek Watershed is of extreme importance to the Deschutes River fishery and is presently estimated to sustain 10% of historic salmonid levels.  Degradation of instream habitat, including high substrate embeddedness, is a primary rea",22588.62731,Middle Deschutes
28059,24455,Mud Springs Creek,Mud Springs Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1075,17070307,Trout,Deschutes,0 to 25.6,0,25.6,25.6,pH,10,FallWinterSpring,2,2010,1/29/2013,No action,21,16,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: EPA addition to 303(d) list,Previous Assessment Year: 2010,NA,pH 6.5 to 8.5,NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Two out of 9 samples (22%) collected at Lasar station 34797 from 3/25/08 to 11/18/08 were outside the applicable criteria. Two out of 9 samples (22%) collected at Lasar station 34798 from 3/25/08 to 11",124734.0814,Middle Deschutes
7958,429,Deschutes River/Lake Billy Chinook,Deschutes River,Lake Billy Chinook,NA,0,1.21E+12,1.21E+12,NA,1044,17070301,Upper Deschutes,Deschutes,110.8 to 118.7,110.8,118.7,7.9,pH,10,Summer,1,1998,12/1/1998,No action,21,16,Resident fish and aquatic life; Anadromous fish passage; Water contact recreation; Salmonid fish spawning; Salmonid fish rearing,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,pH 6.5 to 8.5,NA,"Previous Data:  PGE Data:  Based on a 1995 study, pH in the surface water of the lakes regularly exceeds 9.0 in the Summer.  PSU Data:  100% (3 of 3) pH values ranging between 8.8 - 9.4 exceeded pH standard (6.5 - 8.5) near the Dam in 1982 with algal blo",41556.01677,Middle Deschutes
95,218,Big Log Creek,Big Log Creek,NA,NA,1.21E+12,1.21E+12,0,NA,997,17070307,Trout,Deschutes,0 to 5.5,0,5.5,5.5,Temperature,12,Summer,1,1998,12/1/1998,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,Rearing: 17.8 C,NA,Previous Data:  USFS Data (2 Sites: Data shown for National Forest boundary):  7 day average of daily maximums of 68.4/72.1/66.1 with 14/59/20 days (based on 7 day running average) in 1993/1994/1995 respectively.  Data also available in 1991 - 1992 Annua,28766.79456,Middle Deschutes
97,220,Cartwright Creek,Cartwright Creek,NA,NA,1.21E+12,1.21E+12,0,NA,989,17070307,Trout,Deschutes,0 to 4.3,0,4.3,4.3,Temperature,12,Summer,1,1998,12/1/1998,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,Rearing: 17.8 C,NA,Previous Data:  USFS Data (Site at National Forest boundary): 7 day average of daily maximums of 73.9/70.5 with 72/38 days (based on running average) exceeding standard (64) in 1994/1995 respectively.  Data also available in 1991-1993 in Annual Reports (,22588.62731,Middle Deschutes
500,509,Trout Creek,Trout Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1090,17070307,Trout,Deschutes,0 to 50.7,0,50.7,50.7,Sedimentation,11,Undefined,72,1998,12/1/1998,No action,21,5,Resident fish and aquatic life; Salmonid fish rearing; Salmonid fish spawning,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"Previous Data:  Trout Creek Watershed is of extreme importance to the Deschutes River fishery and is presently estimated to sustain 10% of historic salmonid levels.  Degradation of instream habitat, including high substrate embeddedness, is a primary rea",264075.8039,Middle Deschutes
428,436,"Deschutes River/Simtustus, Lake",Deschutes River,"Simtustus, Lake",NA,0,1.21E+12,1.21E+12,NA,1043,17070306,Lower Deschutes,Deschutes,102.3 to 106.3,102.3,106.3,4,pH,10,Summer,1,1998,12/1/1998,No action,21,16,Salmonid fish spawning; Salmonid fish rearing; Resident fish and aquatic life; Anadromous fish passage; Water contact recreation,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,pH 6.5 to 8.5,NA,"Previous Data:  PGE Data:  Based on a 1995 study, pH in the surface water of the lakes regularly exceeds 9.0 in the Summer.  PSU Data:  A pH value of 8.9 that exceeded pH standard (6.5 - 8.5) was measured near the center of the lake in 6/82 with an algal",21041.02112,Middle Deschutes
438,447,Big Log Creek,Big Log Creek,NA,NA,1.21E+12,1.21E+12,0,NA,997,17070307,Trout,Deschutes,0 to 5.5,0,5.5,5.5,Sedimentation,11,Undefined,72,1998,12/1/1998,No action,21,5,Salmonid fish spawning; Salmonid fish rearing; Resident fish and aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"Previous Data:  Trout Creek Watershed is of extreme importance to the Deschutes River fishery and is presently estimated to sustain 10% of historic salmonid levels.  Degradation of instream habitat, including high substrate embeddedness, is a primary rea",28766.79456,Middle Deschutes
437,446,Auger Creek,Auger Creek,NA,NA,1.21E+12,1.21E+12,0,NA,974,17070307,Trout,Deschutes,0 to 6.5,0,6.5,6.5,Sedimentation,11,Undefined,72,1998,12/1/1998,No action,21,5,Salmonid fish rearing; Salmonid fish spawning; Resident fish and aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"Previous Data:  Trout Creek Watershed is of extreme importance to the Deschutes River fishery and is presently estimated to sustain 10% of historic salmonid levels.  Degradation of instream habitat, including high substrate embeddedness, is a primary rea",34228.2742,Middle Deschutes
435,444,Dutchman Creek,Dutchman Creek,NA,NA,1.21E+12,1.21E+12,0,NA,999,17070307,Trout,Deschutes,0 to 4.8,0,4.8,4.8,Sedimentation,11,Undefined,72,1998,12/1/1998,No action,21,5,Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"Previous Data:  Trout Creek Watershed is of extreme importance to the Deschutes River fishery and is presently estimated to sustain 10% of historic salmonid levels.  Degradation of instream habitat, including high substrate embeddedness, is a primary rea",25136.38461,Middle Deschutes
77,200,Crooked River,Crooked River,NA,NA,1.21E+12,1.21E+12,0,NA,1139,17070305,Lower Crooked,Deschutes,0 to 51,0,51,51,Temperature,12,Summer,1,1998,12/1/1998,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,Rearing: 17.8 C,NA,Previous Data:  BLM Data (Site at Smith Rocks): 7 day average of daily maximum of 71.1 with 86 days exceeding standard (64) in 1994; DEQ Data (Site 402187; RM 29.9): 63% (15 of 24) exceeded standard with a maximum value of 74.3 between WY 86-95.,267408.0911,Middle Deschutes
436,445,Potlid Creek,Potlid Creek,NA,NA,1.21E+12,1.21E+12,0,NA,981,17070307,Trout,Deschutes,0 to 5.2,0,5.2,5.2,Sedimentation,11,Undefined,72,1998,12/1/1998,No action,21,5,Resident fish and aquatic life; Salmonid fish spawning; Salmonid fish rearing,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"Previous Data:  Trout Creek Watershed is of extreme importance to the Deschutes River fishery and is presently estimated to sustain 10% of historic salmonid levels.  Degradation of instream habitat, including substrate embeddedness, is a primary reason (",27248.96039,Middle Deschutes
284,222,Dutchman Creek,Dutchman Creek,NA,NA,1.21E+12,1.21E+12,0,NA,999,17070307,Trout,Deschutes,0 to 4.8,0,4.8,4.8,Temperature,12,Summer,1,1998,12/1/1998,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,Rearing: 17.8 C,NA,Previous Data:  USFS Data (3 Sites: Data shown for site at National Forest boundary): 7 day average of daily maximums of 73.3/68.2 with 64/24 days (based on running average) exceeding standard (64) in 1994/1995.  Data also available in 1991and 1993 Annua,25136.38461,Middle Deschutes
432,441,Bull Creek,Bull Creek,NA,NA,1.21E+12,1.21E+12,0,NA,972,17070307,Trout,Deschutes,0 to 1.8,0,1.8,1.8,Sedimentation,11,Undefined,72,1998,12/1/1998,No action,21,5,Salmonid fish rearing; Resident fish and aquatic life; Salmonid fish spawning,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"Previous Data:  Trout Creek Watershed is of extreme importance to the Deschutes River fishery and is presently estimated to sustain 10% of historic salmonid levels.  Degradation of instream habitat, including sediment load, is a primary reason (USFS, 199",9227.556788,Middle Deschutes
286,224,Potlid Creek,Potlid Creek,NA,NA,1.21E+12,1.21E+12,0,NA,981,17070307,Trout,Deschutes,0 to 5.2,0,5.2,5.2,Temperature,12,Summer,1,1998,12/1/1998,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,Rearing: 17.8 C,NA,"Previous Data:  USFS Data (Site at National Forest boundary): 7 day average of daily maximums of 69.9/67.9 with 50/35 days (based on running average) exceeding standard (64) in 1994/1995.  Data also available in 1991 - 1993 Annual Reports (USFS, 1991 - 1",27248.96039,Middle Deschutes
96,219,Bull Creek,Bull Creek,NA,NA,1.21E+12,1.21E+12,0,NA,972,17070307,Trout,Deschutes,0 to 1.8,0,1.8,1.8,Temperature,12,Summer,1,1998,12/1/1998,No action,21,17,Anadromous fish passage; Salmonid fish rearing,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,Rearing: 17.8 C,NA,"Previous Data:  USFS Data (Site at Road 2725 and 200 Junction): 7 day average of daily maximum of 72.3 with 70 days (based on running average) exceeding standard (64) in 1994.  Data also available in 1992 - 1993 in Annual Reports (USFS, 1992-1994).",9227.556788,Middle Deschutes
434,443,Dick Creek,Dick Creek,NA,NA,1.21E+12,1.21E+12,0,NA,971,17070307,Trout,Deschutes,0 to 2.2,0,2.2,2.2,Sedimentation,11,Undefined,72,1998,12/1/1998,No action,21,5,Resident fish and aquatic life; Salmonid fish rearing; Salmonid fish spawning,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"Previous Data:  Trout Creek Watershed is of extreme importance to the Deschutes River fishery and is presently estimated to sustain 10% of historic salmonid levels.  Degradation of instream habitat, including high cobble embeddedness, is a primary reason",11769.45153,Middle Deschutes
28072,24465,Crooked River,Crooked River,NA,NA,1.21E+12,1.21E+12,0,NA,1139,17070305,Lower Crooked,Deschutes,0 to 51,0,51,51,E. Coli,2,Summer,1,2010,1/29/2013,No action,21,1,Water contact recreation,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: EPA addition to 303(d) list,Previous Assessment Year: 2010,NA,30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml,NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Four exceedences of the 406 maximum criteria out of 26 days of sampling at LASAR station 10517, Crooked River at Lone Pine Road (Terrebonne), between 7/25/02 and 9/20/10.",267408.0911,Middle Deschutes
28055,24452,Deschutes River,Deschutes River,NA,NA,1.21E+12,1.21E+12,0,NA,31527,17070301; 17070306,Upper Deschutes; Lower Deschutes,Deschutes,83.4 to 111.3,83.4,111.3,27.9,Dissolved Oxygen,6,Year Round (Non-spawning),71,2010,1/29/2013,No action,21,7,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: EPA addition to 303(d) list,Previous Assessment Year: 2010,NA,Cold water: Not less than 8.0 mg/l or 90% of saturation,NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Four exceedences of the spawning criteria  out of 24 days of sampling between 7/26/99 and 9/20/10 at LASAR station 10506, Deschutes River at Hwy 26.",146761.1225,Middle Deschutes
98,221,Dick Creek,Dick Creek,NA,NA,1.21E+12,1.21E+12,0,NA,971,17070307,Trout,Deschutes,0 to 2.2,0,2.2,2.2,Temperature,12,Summer,1,1998,12/1/1998,No action,21,17,Anadromous fish passage; Salmonid fish rearing,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,Previous Status: 303(d),Previous Action: Added to database,Previous Assessment Year: 1998,NA,Rearing: 17.8 C,NA,"Previous Data:  USFS Data (Site at 2725/200 Road Junction): 20, 80, and 41 days exceeded previous standard (58) with maximum values of 74, 71, and 86 recorded in 1991, 1993 and 1994 respectively (USFS, 1991, 1993, 1994).",11769.45153,Middle Deschutes
28056,24453,Deschutes River,Deschutes River,NA,NA,1.21E+12,1.21E+12,0,NA,31528,17070306,Lower Deschutes,Deschutes,83.8 to 99.8,83.8,99.8,16,Dissolved Oxygen,6,October 15 - June 15,45,2010,1/29/2013,No action,21,4,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: EPA addition to 303(d) list,Previous Assessment Year: 2010,NA,Spawning: Not less than 11.0 mg/L or 95% of saturation,NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Fourteen exceedences of the spawning criteria  out of 48 days of sampling between 1/1/99 and 3/24/11 at LASAR station 10506, Deschutes River at Hwy 26.",84164.08453,Middle Deschutes
28061,24456,Trib to Mud Springs Creek,Trib to Mud Springs Creek,NA,NA,1.21E+12,1.21E+12,0,NA,31530,17070307,Trout,Deschutes,0 to 1.9,0,1.9,1.9,pH,10,FallWinterSpring,2,2010,1/29/2013,No action,21,16,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: EPA addition to 303(d) list,Previous Assessment Year: 2010,NA,pH 6.5 to 8.5,NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Three out of 5 samples (60%) collected at Lasar station 34799 from 4/22/08 to 10/21/08 were outside the applicable criteria.",10035.72888,Middle Deschutes
28062,24457,Trib to Mud Springs Creek,Trib to Mud Springs Creek,NA,NA,1.21E+12,1.21E+12,0,NA,31530,17070307,Trout,Deschutes,0 to 1.9,0,1.9,1.9,pH,10,Summer,1,2010,1/29/2013,No action,21,16,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: EPA addition to 303(d) list,Previous Assessment Year: 2010,NA,pH 6.5 to 8.5,NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Two out of 7 samples (29%) collected at Lasar station 34799 from 6/3/08 to 9/9/08 were outside the applicable criteria.",10035.72888,Middle Deschutes
17350,600,Deschutes River,Deschutes River,NA,NA,1.21E+12,1.21E+12,0,NA,1035,17070306,Lower Deschutes,Deschutes,46.4 to 99.8,46.4,99.8,53.4,pH,10,FallWinterSpring,2,2004,7/26/2005,No action,21,16,Salmonid fish rearing; Water contact recreation; Salmonid fish spawning; Resident fish and aquatic life; Anadromous fish passage,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: No status change,Previous Assessment Year: 2004,NA,pH 6.5 to 8.5,NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 10506 River Mile 96.3: From 1/10/1994 to 11/17/2003, 7 out of 42 samples (17%) outside pH criteria range 6.5 to 8.5.",280897.632,Middle Deschutes
15369,12744,Trout Creek,Trout Creek,NA,NA,1.21E+12,1.21E+12,0,NA,8409,17070307,Trout,Deschutes,0 to 50.8,0,50.8,50.8,Temperature,12,Year Round (Non-spawning),71,2004,4/14/2005,No action,21,34,Salmon and trout rearing and migration,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Added to database,Previous Assessment Year: 2004,NA,Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum,NA,"Previous Data:  [NF - Ochoco] LASAR 31175 River Mile 45.9: From 6/4/2002 to 9/28/2002, 9 days with 7-day-average maximum > 18 degrees Celsius.",264186.5867,Middle Deschutes
